title,cue_start,cue_end,text,language,kind,vimeo_generated_speaker,matched_speaker_id,created_at,updated_at
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1846.415,1848.495,the easy answer is you'll probably just want,en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1848.495,1850.255,to use a tool like White Shoe,en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1850.255,1852.975,or GCI where it allows you to go in,en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1852.975,1854.975,and create a company profile,en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1855.035,1857.135,or client profiles if you need more than one.,en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1857.905,1859.485,And you enter all this information,en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1859.505,1862.565,and then the M'S responses throughout the platform,en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1862.995,1865.085,automatically incorporate that information,en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1865.825,1868.605,"and it's encrypted and like remains secure too,",en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1868.605,1871.005,which is useful and speeds up processes,en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1871.005,1873.005,"and makes it more accurate, all that stuff.",en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1873.675,1875.725,"Yeah, I guess just to add on to that,",en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1876.065,1878.125,"my view has always been if the,",en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1878.385,1879.845,if your team has gotten comfortable,en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1879.845,1881.725,that the InfoSec protections are there,en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1882.105,1884.965,"and you're comfortable that the legal protections are there,",en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1884.965,1887.605,"then I, I treat these things like any other vendor.",en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1887.795,1890.325,There's of course gonna be incremental risk anytime you,en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1890.465,1892.835,expand your circle of trust at all.,en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1893.135,1895.355,"But I, I don't think that these things are",en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1895.355,1898.195,that different from any other vendors is my takeaway.,en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1898.825,1901.035,"Okay. So we've been through prompts,",en-x-autogen,captions,2,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1901.455,1903.435,we touched on agents very quickly.,en-x-autogen,captions,2,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1903.575,1904.995,We talked about guardrails.,en-x-autogen,captions,2,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1905.795,1908.345,"There are a lot of people trying to discern in the chat,",en-x-autogen,captions,2,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1908.595,1910.065,which is the right tool for them.,en-x-autogen,captions,2,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1910.605,1914.265,So let's take them through tool selection,en-x-autogen,captions,2,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1915.485,1920.255,"when it comes to oversight, tool selection,",en-x-autogen,captions,2,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1920.765,1924.375,"what you do, Jason, like what can you take people",en-x-autogen,captions,2,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1924.375,1927.415,"through on, on, on human oversight?",en-x-autogen,captions,2,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1927.755,1930.655,"Um, you know, any advice on like",en-x-autogen,captions,2,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1931.605,1932.855,what they can do there?,en-x-autogen,captions,2,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1934.705,1936.595,"Yeah, I'll just regurgitate some",en-x-autogen,captions,3,,2025-06-23T15:50:08.017Z,2025-06-23T15:50:08.017Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1936.595,1937.875,"of the other things I've said already,",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1938.015,1940.635,"but I think you need to have, you need, you want",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1940.635,1943.635,to have a BS meter on the subjects you're asking it about.,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1943.855,1946.795,"If you do not, then you should instead be using it to",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1947.535,1949.115,figure out what you don't know,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1949.175,1953.075,"and frame a more intelligent question to somebody who does,",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1953.975,1955.995,"uh, when you can do that.",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1955.995,1958.035,"Or I suppose even if you can, you should try",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1958.035,1961.885,to ask questions that allow you to spot check the outputs,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1961.905,1965.045,"as well, and that helps you to falsify responses.",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1965.185,1968.955,"But I suppose the, the general point is that",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1969.735,1974.595,our job as AI augmented attorneys is knowing what,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1974.595,1976.555,"to ask when and how,",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1976.895,1980.875,and that job itself cannot be yet replicated,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1981.015,1982.795,by ai. So yeah.,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1983.505,1987.455,"Fantastic. And Alex, um,",en-x-autogen,captions,2,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1988.785,1991.365,"uh, uh, hopefully like you, you know,",en-x-autogen,captions,2,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1991.365,1992.485,"you've touched on this a little bit,",en-x-autogen,captions,2,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1992.505,1995.125,but do you have any further insight on,en-x-autogen,captions,2,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,1995.465,1999.365,"how you decide which AI platform to do for, for which task?",en-x-autogen,captions,2,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2000.175,2001.395,"Any, any magic there?",en-x-autogen,captions,2,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2002.875,2007.765,"Yeah, so I would say the default program nowadays we use",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2007.905,2010.325,for contract redlining is Ivo,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2011.135,2015.015,"and essentially everything else, it's uh, white,",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2015.015,2017.335,it's been a white shoe ai and that's largely,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2017.335,2021.795,"because it just like, one, it's super cost effective, um,",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2022.415,2025.345,"but two, it does a lot",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2025.345,2027.745,of this stuff we're talking about on the backend without you,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2027.745,2029.665,having to really like know coding,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2029.725,2032.185,"or how to prompt specifically, it'll enhance your prompts.",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2032.845,2036.225,"Um, if you go into like their chat bot for instance,",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2036.765,2038.785,"you can, there's a dropdown of like the",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2039.385,2041.105,practice area you want it to be an expert in.,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2041.445,2043.545,So I know if I'm asking it about a term sheet,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2043.565,2045.265,"for some financing, I can go in",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2045.265,2048.305,"and select the, just like a law firm, the emerging companies",en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2048.305,2049.585,and venture capital practice group.,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2049.925,2051.185,And it's actually like adjusted,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2051.185,2052.665,and it's a fine tuned model for that.,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2052.665,2055.985,And that's like substantially better responses than if I,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2055.985,2058.225,just go into chat GPT and ask a question.,en-x-autogen,captions,3,,2025-06-23T15:50:08.018Z,2025-06-23T15:50:08.018Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2058.765,2059.865,"Um, so there's a bit of that.",en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2060.005,2063.265,"And then I think internally, just like budget wise,",en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2063.435,2067.185,"we're super cost conscious, so we don't want tool creep,",en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2067.185,2068.705,we don't want a ton of tools that do the same thing.,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2069.485,2071.465,"Um, quite frankly, by the end of this year,",en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2071.475,2074.585,we're probably gonna churn from either GCI or Ivo,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2074.585,2076.585,because they're both starting to cross paths,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2076.585,2079.345,"and like do the same thing as the, as each other",en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2079.885,2082.105,and we're just gonna have to determine which one's the best,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2082.105,2084.505,at doing it and save eight grand a year or whatever.,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2085.585,2088.865,"Interesting question. Um, does anyone have",en-x-autogen,captions,2,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2090.325,2092.625,walled off instances by department?,en-x-autogen,captions,2,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2093.005,2097.545,"For example, HR or legal or any other department?",en-x-autogen,captions,2,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2097.655,2098.905,"I've never heard of that, but that's",en-x-autogen,captions,2,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2098.905,2099.945,an interesting question we got.,en-x-autogen,captions,2,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2100.695,2103.055,I think I'd probably have to ask a follow-up question,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2103.055,2105.535,to ever asked it by what they mean by walled off.,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2105.535,2108.975,"If it's like a private instance of a, you know,",en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2109.345,2112.655,cloud hosted model just on your internal workspace at your,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2112.655,2115.025,company that only certain lawyers,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2115.125,2116.585,or finance people can access.,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2117.085,2120.345,"If that's the question, we certainly don't, that would be",en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2120.875,2123.135,"really expensive, difficult to implement.",en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2123.875,2126.485,"But with that being said, I'm sure there are",en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2127.015,2128.165,large legal departments,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2128.305,2130.245,"and really sophisticated companies,",en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2130.845,2132.045,probably Fortune 20 companies,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2132.595,2134.565,that prioritize that type of use case.,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2134.665,2137.565,"For most of us on this call though, it's probably",en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2138.345,2140.405,too cumbersome to implement something like that.,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2141.105,2144.365,And tool selection itself probably helps with that.,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2144.365,2146.965,Like Jasper is a marketing AI tool,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2146.985,2148.845,and like as much as I'd love to say it's great,en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2148.845,2150.125,"for lawyers, it it's horrible.",en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2150.345,2152.325,"Um, so like I don't ever use our own product,",en-x-autogen,captions,3,,2025-06-23T15:50:08.019Z,2025-06-23T15:50:08.019Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2152.465,2154.925,but like our marketing team uses it like crazy,en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2155.585,2157.645,and like similarly they're not gonna ever use,en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2158.125,2159.525,GC AI or White Shoe.,en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2159.835,2162.325,"It's like that kind of helps wall it off itself,",en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2162.505,2165.885,but they're certainly not like privately hosted models,en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2165.955,2168.085,that only Jasper has access to.,en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2169.605,2173.775,"Yeah. Uh, I'm likely speaking well over my skis here,",en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2173.915,2177.745,but I think the only tool that most,en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2177.845,2180.425,of my company has access to is chat GPT,en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2180.485,2184.465,"and I, I believe that that is relatively segregated by",en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2185.145,2186.385,"specific individual account,",en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2186.605,2189.565,"but if if that's not the case, then I'm just wrong.",en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2189.665,2191.085,So there's that.,en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2192.165,2195.505,"So I am going to bring us, um,",en-x-autogen,captions,2,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2196.495,2198.635,to perhaps like the most exciting part.,en-x-autogen,captions,2,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2199.295,2203.595,"Uh, let's talk about how utilizing AI",en-x-autogen,captions,2,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2204.455,2206.435,can actually save us time.,en-x-autogen,captions,2,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2207.095,2209.675,"Um, does anyone, uh, uh, actually,",en-x-autogen,captions,2,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2209.675,2211.515,"sorry Alex, let's start with you.",en-x-autogen,captions,2,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2212.375,2215.515,Can you talk about how much time you're spending,en-x-autogen,captions,2,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2215.695,2218.235,and saving by utilizing these tools,en-x-autogen,captions,2,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2218.615,2222.715,"and uh, have you been able to not outsource to someone",en-x-autogen,captions,2,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2223.215,2225.435,and you can say you have tangible numbers.,en-x-autogen,captions,2,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2226.105,2230.835,"Yeah, definitely. So I joined Jasper three years ago, um,",en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2231.295,2235.435,"before chat GBT became publicly available, uh, which",en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2235.985,2238.915,partially obliterated our downmarket business at,en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
Prompting with Precision: Leveraging AI Responsibly as In-House Counsel,2238.915,2240.275,"Jasper, but that's okay.",en-x-autogen,captions,3,,2025-06-23T15:50:08.020Z,2025-06-23T15:50:08.020Z
