title,cue_start,cue_end,text,language,kind,vimeo_generated_speaker,matched_speaker_id,created_at,updated_at
"TechGC Virtual Dinner: Level Up Your Board(Jolie Siegel, C4 Therapeutics; Alan Smith & Kat Duncan, Fenwick)",5331.825,5332.625,Enjoyed meeting with you.,en-x-autogen,captions,3,,2025-07-14T23:11:43.592Z,2025-07-14T23:11:43.592Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,4.905,6.275,Welcome L Suite members.,en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,6.615,7.795,My name is Heather Bollinger.,en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,7.935,10.035,I'm your event host here today at the L Suite.,en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,10.455,12.515,"Um, our panel today will focus on the art",en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,12.695,14.915,"of professionalism, navigating ethical",en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,14.915,16.275,conduct in legal practice.,en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,16.775,19.795,"We have a really great set of speakers here for you today,",en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,19.935,22.555,"and I'm really pleased to welcome Katherine Kirkpatrick,",en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,22.885,24.875,chief Legal Officer at SIBO Digital.,en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,26.145,28.725,"We have Amelia Hinky, vice President",en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,28.865,32.445,of Legal affairs@olver.com Inc.,en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,33.025,35.245,"And our moderator today is Jasmine Singh,",en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,35.245,38.165,general counsel at Binti on behalf of Law Trades.,en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,39.525,41.485,"A big thank you for our to our sponsor today,",en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,41.545,44.685,"for today's webinar, or for today's virtual Panel Law Trades",en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,44.685,46.045,for making this event possible.,en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,46.505,49.605,"And as usual, if you have any questions, please do make sure",en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,49.605,50.965,that you submit them using the q,en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,50.965,53.565,and a tool in Zoom rather than the chat box.,en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,54.105,56.925,We will be taking the questions throughout the presentation,en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,57.305,60.165,as the questions are relevant to the information presented.,en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,60.625,63.365,"If there are any questions that go unanswered, um,",en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,63.365,65.205,"during the presentation today, we will make sure",en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,65.205,66.525,that they're answered afterwards.,en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,67.065,68.885,"Please make sure, um, to remember",en-x-autogen,captions,1,,2025-06-18T11:22:04.048Z,2025-06-18T11:22:04.048Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,68.885,71.965,"that Chatham House rules apply to, uh, today with regard",en-x-autogen,captions,1,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,71.965,73.965,to the information being shared during the webinar.,en-x-autogen,captions,1,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,75.775,77.155,"Uh, for CLE credit today,",en-x-autogen,captions,1,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,77.155,78.715,there will be a code announced at the end,en-x-autogen,captions,1,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,78.715,80.275,"of the presentation, so please make",en-x-autogen,captions,1,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,80.275,81.395,sure to write down this code.,en-x-autogen,captions,1,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,81.815,83.395,You will be asked to submit it along,en-x-autogen,captions,1,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,83.395,85.715,with your CLE information in a follow-up form,en-x-autogen,captions,1,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,85.715,87.195,that will be sent out later today.,en-x-autogen,captions,1,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,88.015,90.555,"So that is it from me, Jasmine, I will go ahead",en-x-autogen,captions,1,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,90.555,93.035,and hand it over to you to get us started. Thanks,en-x-autogen,captions,1,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,93.035,94.035,So much.,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,94.095,96.235,Hi everyone. My name is Jasmine Singh,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,96.235,99.355,and I'm your moderator today on behalf of Law Trades.,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,99.775,102.275,Law Trades is an on-demand legal talent platform,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,102.275,104.955,"that I have used and loved for years, so I'm really excited",en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,104.955,106.235,to be moderating on their behalf.,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,106.815,109.755,"Um, I am general counsel at a company called binti,",en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,109.755,113.155,which is a SAS company that makes software for child welfare,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,113.755,115.795,agencies to help support the foster,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,115.935,117.555,and adoptive care processes.,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,118.055,121.635,"Uh, before binti, I was deputy GC at Patreon, and",en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,121.635,123.795,before that I was assistant GC at Pinterest.,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,124.475,128.155,I started at Binti about two years ago as a solo GC,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,128.215,130.315,who had a strong background in primarily,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,130.315,131.435,commercial transactions.,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,131.775,134.715,"And before that in big law commercial litigation, um,",en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,134.855,138.115,"as many of you fellow solo Juicies know, um,",en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,138.325,140.955,being a solo juicy in a space that's very complicated,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,140.975,142.675,and delicate like child welfare,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,142.815,144.795,during a major economic downturn,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,144.885,147.795,where I was really limited in what resources I could use,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,147.975,151.035,"and in what advice I could help get from outside counsel,",en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,151.795,154.675,I started finding myself thinking a lot about the ethics,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,154.775,157.795,of practicing while being stretched very thin.,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,158.335,160.755,"Um, and it's for that reason that I was really excited",en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,160.855,162.075,to moderate this panel.,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,162.275,164.755,"I, I knew that I wasn't alone in this feeling of, um,",en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,164.885,167.235,navigating what felt like the impossible task,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,167.695,170.035,of balancing ethics and bandwidth.,en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.049Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,170.535,173.515,"Um, the same balancing act can come in navigating the",en-x-autogen,captions,2,,2025-06-18T11:22:04.049Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,173.515,176.195,various other ethical issues that come our way as lawyers,en-x-autogen,captions,2,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,176.215,177.515,of tech companies generally.,en-x-autogen,captions,2,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,177.615,179.885,"Um, when all of us are working at the cutting edge,",en-x-autogen,captions,2,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,180.345,182.485,we oftentimes are far ahead of the rules,en-x-autogen,captions,2,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,182.585,185.725,and regulations that may eventually apply to our industries.,en-x-autogen,captions,2,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,186.305,188.165,"And for that reason, I'm really excited",en-x-autogen,captions,2,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,188.165,189.765,to be in conversation with Catherine,en-x-autogen,captions,2,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,189.765,192.565,and Amelia about these really important topics today.,en-x-autogen,captions,2,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,192.945,195.525,"Um, I'm gonna let them each introduce themselves briefly.",en-x-autogen,captions,2,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,195.625,197.165,"And Catherine, I'll start with you.",en-x-autogen,captions,2,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,199.145,202.685,"Hi, everyone. Uh, it's a pleasure to be here today.",en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,202.925,205.645,I was actually quite honored when they asked me to speak,en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,206.025,207.045,as part of this program.,en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,207.565,211.485,"I mean, as a gc obviously you want to be constantly",en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,211.665,215.165,"and consistently, if not the most ethical person in the",en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,215.165,218.925,"room, part of the tone from the top, uh, kind",en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,218.925,220.565,of culture carrier with respect,en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,220.585,223.325,to high ethical standards at your organization.,en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,224.045,227.765,I think we have all seen firsthand too the pitfalls,en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,227.905,231.245,"of having issues, um, even if unethical,",en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,231.605,235.005,"improper inappropriate, that can create legal work",en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,235.105,236.845,for ourselves when that happens.,en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,238.025,241.405,"Um, I am Chief Legal officer of SIBO Digital,",en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,241.615,246.325,"which is a regulated, uh, platform exchange",en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,246.325,249.685,and clearinghouse for crypto futures derivatives and spot.,en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,250.175,253.525,"Prior to that, I was general counsel of Maple Finance, uh,",en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,253.525,256.805,"which was decentralized finance, um,",en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,256.925,260.965,"a defi protocol in crypto purview, particularly interesting",en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,260.965,262.045,during 2022.,en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,262.625,264.605,"And then prior to that, I was a partner with King",en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,264.605,267.485,and Spalding in white collar defense government,en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,267.805,270.005,"investigations, corporate compliance and regulatory matters.",en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,270.185,272.725,So lots to talk about with respect,en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,272.725,274.365,to all three of those roles.,en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,275.345,277.995,"I'll also say that I think from my perspective,",en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,278.455,280.235,"how I see this discussion,",en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,280.235,281.835,and we're gonna talk a little bit more about this.,en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,282.105,284.795,"Jasmine alluded to this, but in the tech space,",en-x-autogen,captions,3,,2025-06-18T11:22:04.050Z,2025-06-18T11:22:04.050Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,284.815,286.595,"but particularly in the crypto space,",en-x-autogen,captions,3,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,287.015,288.875,we are at a very interesting time.,en-x-autogen,captions,3,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,289.565,292.795,"We're oftentimes, uh, crypto market participants,",en-x-autogen,captions,3,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,293.165,296.275,their best practices inherently conflict,en-x-autogen,captions,3,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,296.705,299.355,with the position certain regulators are taking.,en-x-autogen,captions,3,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,300.055,302.395,"So you have to ask yourself, is this unethical?",en-x-autogen,captions,3,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,302.415,305.275,"Is this in, in inappropriate, is this illegal?",en-x-autogen,captions,3,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,306.015,309.115,"Or, you know, my question that I'm always asking myself,",en-x-autogen,captions,3,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,309.295,310.355,can I sleep at night?,en-x-autogen,captions,3,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,310.655,312.755,Can I sit across the table from a regulator,en-x-autogen,captions,3,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,312.755,315.035,with a straight face and articulate my position,en-x-autogen,captions,3,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,315.125,316.235,based on the precedent?,en-x-autogen,captions,3,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,316.755,318.195,'cause there's nothing in the law about this.,en-x-autogen,captions,3,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,318.575,320.155,"So we'll talk a little bit more about that,",en-x-autogen,captions,3,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,320.215,321.515,but that's definitely something,en-x-autogen,captions,3,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,321.515,323.155,that I think about all the time.,en-x-autogen,captions,3,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,324.275,325.455,"Thanks so much, Catherine.",en-x-autogen,captions,2,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,325.455,326.655,We're so excited that you're here,en-x-autogen,captions,2,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,326.655,328.335,and we're gonna get to hear a little bit,en-x-autogen,captions,2,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,328.535,329.735,about your experience and insight.,en-x-autogen,captions,2,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,329.875,331.775,"Um, Amelia, I turn it over to you",en-x-autogen,captions,2,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,331.775,333.055,for a quick introduction as well.,en-x-autogen,captions,2,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,333.645,336.215,"Sure. Thank you. Um, my name's Amelia Hinky.",en-x-autogen,captions,4,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,336.455,339.055,I am the Vice President of Legal at Business Solver.,en-x-autogen,captions,4,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,339.115,341.615,We do health and welfare benefits administration.,en-x-autogen,captions,4,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,342.235,344.215,"Uh, prior to my role at Business Solver,",en-x-autogen,captions,4,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,344.415,348.495,I held a dual hat role as the Vice President of Legal,en-x-autogen,captions,4,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,348.755,352.615,"and people at, uh, a smaller tech company called File Vine,",en-x-autogen,captions,4,,2025-06-18T11:22:04.051Z,2025-06-18T11:22:04.051Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,352.615,354.815,which is a legal tech organization.,en-x-autogen,captions,4,,2025-06-18T11:22:04.052Z,2025-06-18T11:22:04.052Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,355.235,358.475,"Um, when I was approached about being a panelist",en-x-autogen,captions,4,,2025-06-18T11:22:04.052Z,2025-06-18T11:22:04.052Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,358.655,361.715,"for today's conversation, uh, similar to Catherine,",en-x-autogen,captions,4,,2025-06-18T11:22:04.052Z,2025-06-18T11:22:04.052Z
The Art of Professionalism: Navigating Ethical Conduct in Legal Practice,361.835,364.395,"I was very flattered, also felt a little bit nervous.",en-x-autogen,captions,4,,2025-06-18T11:22:04.052Z,2025-06-18T11:22:04.052Z
